n_2DEG,Total Mobility,Remote Impurity Mobility,Dislocation Mobility,Background Impurity Mobility,Alloy Disorder Mobility,Optical Phonon Mobility,Interface Roughness Mobility,Remote Barrier Mobility
4.535943594359436160e+17,1.256966626922945096e+02,6.282310511399495125e+09,9.637302139504758641e+06,4.466398874912426621e+07,1.299448749844657414e+02,8.932468292012561035e+10,8.286136704116423061e+03,7.179783441599425714e+03
4.538942894289429120e+17,1.256716067240253949e+02,6.288542615332814217e+09,9.646242758095782250e+06,4.470829579498837888e+07,1.299162466261893201e+02,8.932468292012561035e+10,8.284178733918413855e+03,7.186905846094646222e+03
4.541942194219422080e+17,1.256465689230713423e+02,6.294776778670560837e+09,9.655185963950186968e+06,4.475261748215617239e+07,1.298876434799505830e+02,8.932468292012561035e+10,8.282221640483570809e+03,7.194030604194926127e+03
4.544941494149415040e+17,1.256215492693488187e+02,6.301013000732640266e+09,9.664131756249736995e+06,4.479695380579258502e+07,1.298590655069191655e+02,8.932468292012561035e+10,8.280265424622113642e+03,7.201157715123016715e+03
4.547940794079408000e+17,1.255965477427980090e+02,6.307251280839653015e+09,9.673080134177820757e+06,4.484130476106737554e+07,1.298305126683501669e+02,8.932468292012561035e+10,8.278310087138113886e+03,7.208287178102459620e+03
4.550940094009400960e+17,1.255715643233824750e+02,6.313491618312855721e+09,9.682031096918236464e+06,4.488567034315507114e+07,1.298019849255836675e+02,8.932468292012561035e+10,8.276355628828228873e+03,7.215418992357548632e+03
4.553939393939393920e+17,1.255465989910895814e+02,6.319734012474184036e+09,9.690984643655844033e+06,4.493005054723495245e+07,1.297734822400447854e+02,8.932468292012561035e+10,8.274402050482540290e+03,7.222553157113351517e+03
4.556938693869386880e+17,1.255216517259302691e+02,6.325978462646241188e+09,9.699940773576220497e+06,4.497444536849112064e+07,1.297450045732433068e+02,8.932468292012561035e+10,8.272449352884441396e+03,7.229689671595704567e+03
4.559937993799379840e+17,1.254967225079389834e+02,6.332224968152299881e+09,9.708899485865138471e+06,4.501885480211236328e+07,1.297165518867732885e+02,8.932468292012561035e+10,8.270497536810356905e+03,7.236828535031202591e+03
4.562937293729372800e+17,1.254718113171737883e+02,6.338473528316305161e+09,9.717860779709775001e+06,4.506327884329225868e+07,1.296881241423130291e+02,8.932468292012561035e+10,8.268546603030164988e+03,7.243969746647205284e+03
4.565936593659365760e+17,1.254469181337164088e+02,6.344724142462860107e+09,9.726824654298225418e+06,4.510771748722911626e+07,1.296597213016248418e+02,8.932468292012561035e+10,8.266596552306889862e+03,7.251113305671839953e+03
4.568935893589359360e+17,1.254220429376718897e+02,6.350976809917241096e+09,9.735791108818979934e+06,4.515217072912597656e+07,1.296313433265545143e+02,8.932468292012561035e+10,8.264647385396889149e+03,7.258259211333990606e+03
4.571935193519352320e+17,1.253971857091692499e+02,6.357231530005377769e+09,9.744760142461445183e+06,4.519663856419058144e+07,1.296029901790315648e+02,8.932468292012561035e+10,8.262699103049955738e+03,7.265407462863287947e+03
4.574934493449345280e+17,1.253723464283607711e+02,6.363488302053879738e+09,9.753731754415571690e+06,4.524112098763541877e+07,1.295746618210684460e+02,8.932468292012561035e+10,8.260751706009110421e+03,7.272558059490152118e+03
4.577933793379338240e+17,1.253475250754223680e+02,6.369747125390003204e+09,9.762705943872530013e+06,4.528561799467768520e+07,1.295463582147608292e+02,8.932468292012561035e+10,8.258805195010780153e+03,7.279711000445716309e+03
4.580933093309331200e+17,1.253227216305534739e+02,6.376007999341678619e+09,9.771682710024004802e+06,4.533012958053927124e+07,1.295180793222869511e+02,8.932468292012561035e+10,8.256859570784779862e+03,7.286866284961919519e+03
4.583932393239324160e+17,1.252979360739772545e+02,6.382270923237484932e+09,9.780662052062114701e+06,4.537465574044673890e+07,1.294898251059076983e+02,8.932468292012561035e+10,8.254914834054528910e+03,7.294023912271411973e+03
4.586931693169317120e+17,1.252731683859400817e+02,6.388535896406671524e+09,9.789643969180835411e+06,4.541919646963138133e+07,1.294615955279660113e+02,8.932468292012561035e+10,8.252970985536576336e+03,7.301183881607623334e+03
4.589930993099310080e+17,1.252484185467122444e+02,6.394802918179135323e+09,9.798628460573717952e+06,4.546375176332912594e+07,1.294333905508871396e+02,8.932468292012561035e+10,8.251028025941284795e+03,7.308346192204729050e+03
4.592930293029303040e+17,1.252236865365872944e+02,6.401071987885436058e+09,9.807615525435788557e+06,4.550832161678059399e+07,1.294052101371780452e+02,8.932468292012561035e+10,8.249085955972188458e+03,7.315510843297643078e+03
4.595929592959296000e+17,1.251989723358824023e+02,6.407343104856789589e+09,9.816605162962531671e+06,4.555290602523107082e+07,1.293770542494271467e+02,8.932468292012561035e+10,8.247144776326704232e+03,7.322677834122044260e+03
4.598928892889288960e+17,1.251742759249382289e+02,6.413616268425063133e+09,9.825597372350146994e+06,4.559750498393048346e+07,1.293489228503043478e+02,8.932468292012561035e+10,8.245204487695427815e+03,7.329847163914359953e+03
4.601928192819281920e+17,1.251495972841189115e+02,6.419891477922782898e+09,9.834592152795916423e+06,4.564211848813341558e+07,1.293208159025606108e+02,8.932468292012561035e+10,8.243265090762708496e+03,7.337018831911751477e+03
4.604927492749274880e+17,1.251249363938122485e+02,6.426168732683116913e+09,9.843589503497872502e+06,4.568674653309909999e+07,1.292927333690278147e+02,8.932468292012561035e+10,8.241326586206616412e+03,7.344192837352135939e+03
4.607926792679267840e+17,1.251002932344293015e+02,6.432448032039901733e+09,9.852589423654271290e+06,4.573138911409135908e+07,1.292646752126184992e+02,8.932468292012561035e+10,8.239388974698564198e+03,7.351369179474170778e+03
4.610926092609260800e+17,1.250756677864048072e+02,6.438729375327607155e+09,9.861591912464769557e+06,4.577604622637870908e+07,1.292366413963256377e+02,8.932468292012561035e+10,8.237452256903781745e+03,7.358547857517264674e+03
4.613925392539253760e+17,1.250510600301968651e+02,6.445012761881365776e+09,9.870596969129543751e+06,4.582071786523421854e+07,1.292086318832223526e+02,8.932468292012561035e+10,8.235516433481054264e+03,7.365728870721562998e+03
4.616924692469246720e+17,1.250264699462870794e+02,6.451298191036946297e+09,9.879604592849371955e+06,4.586540402593560517e+07,1.291806466364617734e+02,8.932468292012561035e+10,8.233581505082949661e+03,7.372912218327939627e+03
4.619923992399240320e+17,1.250018975151805591e+02,6.457585662130784035e+09,9.888614782826421782e+06,4.591010470376519859e+07,1.291526856192768662e+02,8.932468292012561035e+10,8.231647472355738500e+03,7.380097899578037868e+03
4.622923292329233280e+17,1.249773427174058185e+02,6.463875174499938011e+09,9.897627538262696937e+06,4.595481989400987327e+07,1.291247487949800359e+02,8.932468292012561035e+10,8.229714335939264856e+03,7.387285913714216804e+03
4.625922592259226240e+17,1.249528055335148053e+02,6.470166727482118607e+09,9.906642858361257240e+06,4.599954959196112305e+07,1.290968361269629838e+02,8.932468292012561035e+10,8.227782096467477459e+03,7.394476259979567658e+03
4.628921892189219200e+17,1.249282859440829583e+02,6.476460320415697098e+09,9.915660742326648906e+06,4.604429379291501641e+07,1.290689475786965943e+02,8.932468292012561035e+10,8.225850754567685726e+03,7.401668937617939264e+03
4.631921192119212160e+17,1.249037839297090784e+02,6.482755952639669418e+09,9.924681189363090321e+06,4.608905249217220396e+07,1.290410831137304513e+02,8.932468292012561035e+10,8.223920310861221878e+03,7.408863945873908960e+03
4.634920492049205120e+17,1.248792994710154574e+02,6.489053623493676186e+09,9.933704198676208034e+06,4.613382568503788859e+07,1.290132426956930090e+02,8.932468292012561035e+10,8.221990765963229933e+03,7.416061283992775316e+03
4.637919791979198080e+17,1.248548325486477069e+02,6.495353332318003654e+09,9.942729769472433254e+06,4.617861336682185531e+07,1.289854262882909097e+02,8.932468292012561035e+10,8.220062120482814862e+03,7.423260951220576317e+03
4.640919091909191040e+17,1.248303831432749860e+02,6.501655078453581810e+09,9.951757900958746672e+06,4.622341553283840418e+07,1.289576338553091546e+02,8.932468292012561035e+10,8.218134375022757013e+03,7.430462946804095736e+03
4.643918391839184000e+17,1.248059512355896175e+02,6.507958861241969109e+09,9.960788592342542484e+06,4.626823217840640247e+07,1.289298653606106200e+02,8.932468292012561035e+10,8.216207530179764944e+03,7.437667269990824934e+03
4.646917691769176960e+17,1.247815368063075709e+02,6.514264680025373459e+09,9.969821842832542956e+06,4.631306329884925485e+07,1.289021207681361147e+02,8.932468292012561035e+10,8.214281586544535458e+03,7.444873920028997418e+03
4.649916991699169920e+17,1.247571398361679798e+02,6.520572534146626472e+09,9.978857651637984440e+06,4.635790888949485868e+07,1.288744000419037548e+02,8.932468292012561035e+10,8.212356544701649909e+03,7.452082896167577019e+03
4.652916291629162880e+17,1.247327603059334109e+02,6.526882422949207306e+09,9.987896017968615517e+06,4.640276894567567855e+07,1.288467031460091903e+02,8.932468292012561035e+10,8.210432405229739743e+03,7.459294197656239703e+03
4.655915591559155840e+17,1.247083981963897656e+02,6.533194345777225494e+09,9.996936941035499796e+06,4.644764346272866428e+07,1.288190300446250092e+02,8.932468292012561035e+10,8.208509168701380986e+03,7.466507823745405403e+03
4.658914891489148800e+17,1.246840534883464073e+02,6.539508301975429535e+09,1.000598042005007528e+07,4.649253243599529564e+07,1.287913807020009358e+02,8.932468292012561035e+10,8.206586835683026948e+03,7.473723773686205277e+03
4.661914191419141760e+17,1.246597261626358062e+02,6.545824290889183998e+09,1.001502645422425680e+07,4.653743586082152277e+07,1.287637550824631489e+02,8.932468292012561035e+10,8.204665406735508441e+03,7.480942046730495349e+03
4.664913491349134720e+17,1.246354162001139656e+02,6.552142311864506721e+09,1.002407504277123325e+07,4.658235373255781084e+07,1.287361531504143954e+02,8.932468292012561035e+10,8.202744882413349842e+03,7.488162642130865606e+03
4.667912791279128320e+17,1.246111235816600527e+02,6.558462364248039246e+09,1.003312618490473740e+07,4.662728604655911028e+07,1.287085748703336776e+02,8.932468292012561035e+10,8.200825263265323883e+03,7.495385559140614532e+03
4.670912091209121280e+17,1.245868482881765686e+02,6.564784447387043953e+09,1.004217987983922102e+07,4.667223279818481952e+07,1.286810202067760542e+02,8.932468292012561035e+10,8.198906549834309772e+03,7.502610797013765477e+03
4.673911391139114240e+17,1.245625903005894060e+02,6.571108560629418373e+09,1.005123612678964995e+07,4.671719398279885203e+07,1.286534891243723848e+02,8.932468292012561035e+10,8.196988742657236799e+03,7.509838355005048470e+03
4.676910691069107200e+17,1.245383495998475780e+02,6.577434703323688507e+09,1.006029492497199215e+07,4.676216959576953202e+07,1.286259815878292159e+02,8.932468292012561035e+10,8.195071842265297164e+03,7.517068232369932957e+03
4.679909990999100160e+17,1.245141261669233899e+02,6.583762874819013596e+09,1.006935627360302582e+07,4.680715963246969134e+07,1.285984975619283546e+02,8.932468292012561035e+10,8.193155849183782266e+03,7.524300428364585059e+03
4.682909290929093120e+17,1.244899199828125802e+02,6.590093074465167999e+09,1.007842017190004699e+07,4.685216408827657998e+07,1.285710370115270393e+02,8.932468292012561035e+10,8.191240763932214577e+03,7.531534942245907587e+03
4.685908590859086080e+17,1.244657310285338241e+02,6.596425301612546921e+09,1.008748661908109859e+07,4.689718295857190341e+07,1.285435999015572861e+02,8.932468292012561035e+10,8.189326587024268520e+03,7.538771773271485472e+03
4.688907890789079040e+17,1.244415592851293155e+02,6.602759555612191200e+09,1.009655561436548457e+07,4.694221623874179274e+07,1.285161861970260873e+02,8.932468292012561035e+10,8.187413318967906889e+03,7.546010920699648523e+03
4.691907190719072000e+17,1.244174047336643412e+02,6.609095835815742493e+09,1.010562715697213635e+07,4.698726392417681217e+07,1.284887958630148432e+02,8.932468292012561035e+10,8.185500960265458161e+03,7.553252383789419582e+03
4.694906490649064960e+17,1.243932673552273087e+02,6.615434141575471878e+09,1.011470124612197466e+07,4.703232601027194411e+07,1.284614288646794762e+02,8.932468292012561035e+10,8.183589511413241780e+03,7.560496161800538175e+03
4.697905790579057920e+17,1.243691471309299033e+02,6.621774472244271278e+09,1.012377788103546575e+07,4.707740249242658168e+07,1.284340851672498900e+02,8.932468292012561035e+10,8.181678972902194801e+03,7.567742253993453232e+03
4.700905090509050880e+17,1.243450440419070873e+02,6.628116827175655365e+09,1.013285706093480997e+07,4.712249336604455858e+07,1.284067647360301976e+02,8.932468292012561035e+10,8.179769345217433511e+03,7.574990659629322181e+03
4.703904390439043840e+17,1.243209580693169301e+02,6.634461205723751068e+09,1.014193878504242748e+07,4.716759862653401494e+07,1.283794675363981810e+02,8.932468292012561035e+10,8.177860628838614502e+03,7.582241377970003668e+03
4.706903690369036800e+17,1.242968891943404941e+02,6.640807607243314743e+09,1.015102305258138292e+07,4.721271826930760592e+07,1.283521935338050071e+02,8.932468292012561035e+10,8.175952824239356232e+03,7.589494408278074843e+03
4.709902990299029760e+17,1.242728373981821761e+02,6.647156031089700699e+09,1.016010986277572624e+07,4.725785228978228569e+07,1.283249426937753697e+02,8.932468292012561035e+10,8.174045931888156701e+03,7.596749749816803160e+03
4.712902290229022720e+17,1.242488026620694370e+02,6.653506476618899345e+09,1.016919921485008486e+07,4.730300068337941170e+07,1.282977149819070632e+02,8.932468292012561035e+10,8.172139952247533984e+03,7.604007401850175484e+03
4.715901590159016320e+17,1.242247849672528446e+02,6.659858943187504768e+09,1.017829110803017206e+07,4.734816344552472979e+07,1.282705103638708408e+02,8.932468292012561035e+10,8.170234885774808390e+03,7.611267363642862620e+03
4.718900890089009280e+17,1.242007842950061445e+02,6.666213430152725220e+09,1.018738554154170491e+07,4.739334057164831460e+07,1.282433288054102150e+02,8.932468292012561035e+10,8.168330732921514937e+03,7.618529634460254783e+03
4.721900190019002240e+17,1.241768006266260755e+02,6.672569936872379303e+09,1.019648251461165957e+07,4.743853205718462914e+07,1.282161702723412020e+02,8.932468292012561035e+10,8.166427494133795335e+03,7.625794213568435225e+03
4.724899489948995200e+17,1.241528339434325119e+02,6.678928462704914093e+09,1.020558202646757104e+07,4.748373789757246524e+07,1.281890347305522084e+02,8.932468292012561035e+10,8.164525169852217005e+03,7.633061100234186597e+03
4.727898789878988160e+17,1.241288842267683634e+02,6.685289007009363174e+09,1.021468407633788884e+07,4.752895808825499564e+07,1.281619221460037750e+02,8.932468292012561035e+10,8.162623760511906767e+03,7.640330293724990952e+03
4.730898089808981120e+17,1.241049514579995900e+02,6.691651569145392418e+09,1.022378866345147043e+07,4.757419262467968464e+07,1.281348324847283493e+02,8.932468292012561035e+10,8.160723266542644524e+03,7.647601793309019740e+03
4.733897389738974080e+17,1.240810356185152870e+02,6.698016148473257065e+09,1.023289578703814372e+07,4.761944150229836255e+07,1.281077657128302292e+02,8.932468292012561035e+10,8.158823688368699550e+03,7.654875598255155637e+03
4.736896689668967040e+17,1.240571366897273577e+02,6.704382744353840828e+09,1.024200544632804580e+07,4.766470471656712890e+07,1.280807217964851361e+02,8.932468292012561035e+10,8.156925026408918711e+03,7.662151707832961620e+03
4.739895989598960000e+17,1.240332546530709550e+02,6.710751356148614883e+09,1.025111764055247046e+07,4.770998226294647902e+07,1.280537007019402722e+02,8.932468292012561035e+10,8.155027281076836516e+03,7.669430121312705523e+03
4.742895289528952960e+17,1.240093894900040539e+02,6.717121983219670296e+09,1.026023236894353665e+07,4.775527413690115511e+07,1.280267023955139507e+02,8.932468292012561035e+10,8.153130452780562337e+03,7.676710837965339124e+03
4.745894589458945920e+17,1.239855411820076654e+02,6.723494624929695129e+09,1.026934963073342294e+07,4.780058033390022814e+07,1.279997268435953970e+02,8.932468292012561035e+10,8.151234541922949575e+03,7.683993857062508141e+03
4.748893889388938880e+17,1.239617097105858079e+02,6.729869280641991615e+09,1.027846942515551113e+07,4.784590084941706061e+07,1.279727740126446918e+02,8.932468292012561035e+10,8.149339548901556554e+03,7.691279177876561334e+03
