n_2DEG,Total Mobility,Remote Impurity Mobility,Dislocation Mobility,Background Impurity Mobility,Alloy Disorder Mobility,Optical Phonon Mobility,Interface Roughness Mobility,Remote Barrier Mobility
1.583430643064306432e+18,8.401355464835810949e+01,4.097476751025450897e+10,5.754381748967955261e+07,2.913094715320436954e+08,8.566123723921464261e+01,7.735869311831783079e+02,4.817556084076213665e+03,4.682830572600515734e+04
1.583730573057305856e+18,8.400826467421349264e+01,4.098641008872817230e+10,5.755964253944662213e+07,2.913922442623974085e+08,8.565582933360580853e+01,7.735837064935409444e+02,4.817125473276229968e+03,4.684161152997505997e+04
1.584030503050305024e+18,8.400297601398361280e+01,4.099805376970118713e+10,5.757546900432968140e+07,2.914750248309529424e+08,8.565042279337087905e+01,7.735804830250681334e+02,4.816694977154610569e+03,4.685491859394422499e+04
1.584330433043304448e+18,8.399768866710144266e+01,4.100969855306913757e+10,5.759129688419978321e+07,2.915578132369684577e+08,8.564501761790675971e+01,7.735772607770667264e+02,4.816264595660879422e+03,4.686822691779329762e+04
1.584630363036303616e+18,8.399240263300012543e+01,4.102134443872769165e+10,5.760712617892532051e+07,2.916406094797017574e+08,8.563961380661065448e+01,7.735740397488433473e+02,4.815834328744593222e+03,4.688153650140310492e+04
1.584930293029303040e+18,8.398711791111321645e+01,4.103299142657257843e+10,5.762295688837601990e+07,2.917234135584113598e+08,8.563421135888013680e+01,7.735708199397062117e+02,4.815404176355341406e+03,4.689484734465437214e+04
1.585230223022302208e+18,8.398183450087468316e+01,4.104463951649942780e+10,5.763878901242139935e+07,2.918062254723556042e+08,8.562881027411326329e+01,7.735676013489623983e+02,4.814974138442743424e+03,4.690815944742791908e+04
1.585530153015301632e+18,8.397655240171869195e+01,4.105628870840398407e+10,5.765462255093138665e+07,2.918890452207934260e+08,8.562341055170830373e+01,7.735643839759211460e+02,4.814544214956436917e+03,4.692147280960455828e+04
1.585830083008300800e+18,8.397127161307993504e+01,4.106793900218205261e+10,5.767045750377501547e+07,2.919718728029836416e+08,8.561801219106406791e+01,7.735611678198912387e+02,4.814114405846119553e+03,4.693478743106521142e+04
1.586130013001300224e+18,8.396599213439330356e+01,4.107959039772943115e+10,5.768629387082292140e+07,2.920547082181856036e+08,8.561261519157964983e+01,7.735579528801822562e+02,4.813684711061488997e+03,4.694810331169079291e+04
1.586429942994299392e+18,8.396071396509411500e+01,4.109124289494187927e+10,5.770213165194422752e+07,2.921375514656584859e+08,8.560721955265456984e+01,7.735547391561044606e+02,4.813255130552286573e+03,4.696142045136217348e+04
1.586729872987298816e+18,8.395543710461798526e+01,4.110289649371534729e+10,5.771797084700910002e+07,2.922204025446619391e+08,8.560182527368870353e+01,7.735515266469687958e+02,4.812825664268286346e+03,4.697473884996040579e+04
1.587029802980297984e+18,8.395016155240092814e+01,4.111455119394565582e+10,5.773381145588695258e+07,2.923032614544556737e+08,8.559643235408231021e+01,7.735483153520859787e+02,4.812396312159286936e+03,4.698805850736646244e+04
1.587329732973297408e+18,8.394488730787921327e+01,4.112620699552870941e+10,5.774965347844789922e+07,2.923861281942998767e+08,8.559104079323599024e+01,7.735451052707677491e+02,4.811967074175119706e+03,4.700137942346139607e+04
1.587629662966296576e+18,8.393961437048957919e+01,4.113786389836049652e+10,5.776549691456092894e+07,2.924690027634546161e+08,8.558565059055078450e+01,7.735418964023265289e+02,4.811537950265653308e+03,4.701470159812630300e+04
1.587929592959296000e+18,8.393434273966897763e+01,4.114952190233697510e+10,5.778134176409844309e+07,2.925518851611803174e+08,8.558026174542808917e+01,7.735386887460747403e+02,4.811108940380777312e+03,4.702802503124225768e+04
1.588229522952295168e+18,8.392907241485484349e+01,4.116118100735413361e+10,5.779718802692740411e+07,2.926347753867376447e+08,8.557487425726968411e+01,7.735354823013261694e+02,4.810680044470418579e+03,4.704134972269044374e+04
1.588529452945294592e+18,8.392380339548482482e+01,4.117284121330801392e+10,5.781303570291984081e+07,2.927176734393875003e+08,8.556948812547767602e+01,7.735322770673940340e+02,4.810251262484526706e+03,4.705467567235201568e+04
1.588829382938293760e+18,8.391853568099699601e+01,4.118450252009467316e+10,5.782888479194452614e+07,2.928005793183907866e+08,8.556410334945461216e+01,7.735290730435926889e+02,4.809822594373088577e+03,4.706800288010820805e+04
1.589129312931293184e+18,8.391326927082971565e+01,4.119616492761019897e+10,5.784473529387229681e+07,2.928834930230089426e+08,8.555871992860333819e+01,7.735258702292372845e+02,4.809394040086120185e+03,4.708133134584023355e+04
1.589429242924292352e+18,8.390800416442176868e+01,4.120782843575070953e+10,5.786058720857299119e+07,2.929664145525031686e+08,8.555333786232719717e+01,7.735226686236426303e+02,4.808965599573669351e+03,4.709466106942939223e+04
1.589729172917291776e+18,8.390274036121218160e+01,4.121949304441237640e+10,5.787644053591596335e+07,2.930493439061354995e+08,8.554795715002977374e+01,7.735194682261253547e+02,4.808537272785803907e+03,4.710799205075701320e+04
1.590029102910290944e+18,8.389747786064044988e+01,4.123115875349137115e+10,5.789229527577323467e+07,2.931322810831674933e+08,8.554257779111516413e+01,7.735162690360010629e+02,4.808109059672639887e+03,4.712132428970441106e+04
1.590329032903290368e+18,8.389221666214622530e+01,4.124282556288386536e+10,5.790815142801343650e+07,2.932152260828614235e+08,8.553719978498767773e+01,7.735130710525869517e+02,4.807680960184306059e+03,4.713465778615299496e+04
1.590628962896289792e+18,8.388695676516969968e+01,4.125449347248614502e+10,5.792400899250729382e+07,2.932981789044795632e+08,8.553182313105213552e+01,7.735098742752003318e+02,4.807252974270975756e+03,4.714799253998415952e+04
1.590928892889288960e+18,8.388169816915124954e+01,4.126616248219444275e+10,5.793986796912564337e+07,2.933811395472843647e+08,8.552644782871364271e+01,7.735066787031593094e+02,4.806825101882841409e+03,4.716132855107937939e+04
1.591228822882288384e+18,8.387644087353176303e+01,4.127783259190509796e+10,5.795572835773789883e+07,2.934641080105386376e+08,8.552107387737777344e+01,7.735034843357818772e+02,4.806397342970130921e+03,4.717466581932012195e+04
1.591528752875287552e+18,8.387118487775224196e+01,4.128950380151438141e+10,5.797159015821417421e+07,2.935470842935052514e+08,8.551570127645038610e+01,7.735002911723870511e+02,4.805969697483105847e+03,4.718800434458786913e+04
1.591828682868286976e+18,8.386593018125427079e+01,4.130117611091869354e+10,5.798745337042739242e+07,2.936300683954473734e+08,8.551033002533776539e+01,7.734970992122947564e+02,4.805542165372055024e+03,4.720134412676422653e+04
1.592128612861286144e+18,8.386067678347956189e+01,4.131284952001435852e+10,5.800331799424361438e+07,2.937130603156282902e+08,8.550496012344650865e+01,7.734939084548243500e+02,4.805114746587288209e+03,4.721468516573070519e+04
1.592428542854285568e+18,8.385542468387033921e+01,4.132452402869787598e+10,5.801918402953770012e+07,2.937960600533116460e+08,8.549959157018366795e+01,7.734907188992966667e+02,4.804687441079162454e+03,4.722802746136900532e+04
1.592728472847284736e+18,8.385017388186903986e+01,4.133619963686563873e+10,5.803505147617693245e+07,2.938790676077611446e+08,8.549422436495659383e+01,7.734875305450326550e+02,4.804260248798050270e+03,4.724137101356072526e+04
1.593028402840284160e+18,8.384492437691852729e+01,4.134787634441408539e+10,5.805092033403456956e+07,2.939620829782407880e+08,8.548885850717306312e+01,7.734843433913537183e+02,4.803833169694361459e+03,4.725471582218755066e+04
1.593328332833283328e+18,8.383967616846196336e+01,4.135955415123979187e+10,5.806679060297839344e+07,2.940451061640146971e+08,8.548349399624120792e+01,7.734811574375816008e+02,4.803406203718542201e+03,4.726806188713120355e+04
1.593628262826282752e+18,8.383442925594283679e+01,4.137123305723925781e+10,5.808266228288078308e+07,2.941281371643473506e+08,8.547813083156950142e+01,7.734779726830392974e+02,4.802979350821047774e+03,4.728140920827344235e+04
1.593928192819281920e+18,8.382918363880499157e+01,4.138291306230900574e+10,5.809853537361188233e+07,2.942111759785031676e+08,8.547276901256681469e+01,7.734747891270498030e+02,4.802552610952384384e+03,4.729475778549601819e+04
1.594228122812281344e+18,8.382393931649266960e+01,4.139459416634567261e+10,5.811440987504228204e+07,2.942942226057472229e+08,8.546740853864240250e+01,7.734716067689362262e+02,4.802125984063084616e+03,4.730810761868077680e+04
1.594528052805280512e+18,8.381869628845032594e+01,4.140627636924584961e+10,5.813028578704347461e+07,2.943772770453441739e+08,8.546204940920586068e+01,7.734684256080229261e+02,4.801699470103696513e+03,4.732145870770956390e+04
1.594827982798279936e+18,8.381345455412287038e+01,4.141795967090621948e+10,5.814616310948392004e+07,2.944603392965596318e+08,8.545669162366719718e+01,7.734652456436342618e+02,4.801273069024818142e+03,4.733481105246425432e+04
1.595127912791279104e+18,8.380821411295545431e+01,4.142964407122341156e+10,5.816204184223754704e+07,2.945434093586586714e+08,8.545133518143671836e+01,7.734620668750955019e+02,4.800846780777066670e+03,4.734816465282676654e+04
1.595427842784278528e+18,8.380297496439365545e+01,4.144132957009418488e+10,5.817792198517280072e+07,2.946264872309072018e+08,8.544598008192514271e+01,7.734588893017320288e+02,4.800420605311092913e+03,4.736151950867906271e+04
1.595727772777277696e+18,8.379773710788337837e+01,4.145301616741520691e+10,5.819380353816258907e+07,2.947095729125707746e+08,8.544062632454362927e+01,7.734557129228700205e+02,4.799994542577566790e+03,4.737487561990309769e+04
1.596027702770277120e+18,8.379250054287075500e+01,4.146470386308329010e+10,5.820968650107605010e+07,2.947926664029157162e+08,8.543527390870357863e+01,7.734525377378361100e+02,4.799568592527202782e+03,4.738823298638092092e+04
1.596327632763276288e+18,8.378726526880238623e+01,4.147639265699522400e+10,5.822557087378456444e+07,2.948757677012079954e+08,8.542992283381680352e+01,7.734493637459571573e+02,4.799142755110738108e+03,4.740159160799453821e+04
1.596627562756275712e+18,8.378203128512515718e+01,4.148808254904781342e+10,5.824145665615978837e+07,2.949588768067143559e+08,8.542457309929552878e+01,7.734461909465610461e+02,4.798717030278941820e+03,4.741495148462608631e+04
1.596927492749274880e+18,8.377679859128626561e+01,4.149977353913791656e+10,5.825734384807156026e+07,2.950419937187012434e+08,8.541922470455229188e+01,7.734430193389756596e+02,4.798291417982611165e+03,4.742831261615761468e+04
1.597227422742274304e+18,8.377156718673329294e+01,4.151146562716242218e+10,5.827323244939174503e+07,2.951251184364357591e+08,8.541387764900005664e+01,7.734398489225295634e+02,4.797865918172573402e+03,4.744167500247135467e+04
1.597527352735273472e+18,8.376633707091413328e+01,4.152315881301821136e+10,5.828912245999030024e+07,2.952082509591846466e+08,8.540853193205209948e+01,7.734366796965518915e+02,4.797440530799686712e+03,4.745503864344939939e+04
1.597827282728272896e+18,8.376110824327697912e+01,4.153485309660226440e+10,5.830501387974016368e+07,2.952913912862154841e+08,8.540318755312206633e+01,7.734335116603724600e+02,4.797015255814838383e+03,4.746840353897400928e+04
1.598127212721272064e+18,8.375588070327043511e+01,4.154654847781150818e+10,5.832090670851192623e+07,2.953745394167956114e+08,8.539784451162402945e+01,7.734303448133211987e+02,4.796590093168943895e+03,4.748176968892744480e+04
1.598427142714271488e+18,8.375065445034339007e+01,4.155824495654298401e+10,5.833680094617550075e+07,2.954576953501928449e+08,8.539250280697234530e+01,7.734271791547287194e+02,4.796165042812954198e+03,4.749513709319198097e+04
1.598727072707270656e+18,8.374542948394508812e+01,4.156994253269367981e+10,5.835269659260331839e+07,2.955408590856748819e+08,8.538716243858182509e+01,7.734240146839262025e+02,4.795740104697843890e+03,4.750850575164992915e+04
1.599027002700270080e+18,8.374020580352505760e+01,4.158164120616065216e+10,5.836859364766635001e+07,2.956240306225100756e+08,8.538182340586755004e+01,7.734208514002452830e+02,4.795315278774612125e+03,4.752187566418360075e+04
1.599326932693269248e+18,8.373498340853325317e+01,4.159334097684100342e+10,5.838449211123523116e+07,2.957072099599665403e+08,8.537648570824505612e+01,7.734176893030181645e+02,4.794890564994308988e+03,4.753524683067543810e+04
1.599626862686268672e+18,8.372976229841989948e+01,4.160504184463182831e+10,5.840039198318221420e+07,2.957903970973129869e+08,8.537114934513017772e+01,7.734145283915770506e+02,4.794465963307983657e+03,4.754861925100781809e+04
1.599926792679267840e+18,8.372454247263553384e+01,4.161674380943026733e+10,5.841629326337829232e+07,2.958735920338179469e+08,8.536581431593914715e+01,7.734113686652555089e+02,4.794041473666741695e+03,4.756199292506317579e+04
1.600226722672267264e+18,8.371932393063109146e+01,4.162844687113350677e+10,5.843219595169474930e+07,2.959567947687504888e+08,8.536048062008856618e+01,7.734082101233867661e+02,4.793617096021703219e+03,4.757536785272401903e+04
1.600526652665266688e+18,8.371410667185780596e+01,4.164015102963873291e+10,5.844810004800375551e+07,2.960400053013797402e+08,8.535514825699537766e+01,7.734050527653055269e+02,4.793192830324024726e+03,4.758874403387284110e+04
1.600826582658265856e+18,8.370889069576722363e+01,4.165185628484317780e+10,5.846400555217480659e+07,2.961232236309748888e+08,8.534981722607687971e+01,7.734018965903457001e+02,4.792768676524889997e+03,4.760212146839221532e+04
1.601126512651265280e+18,8.370367600181130285e+01,4.166356263664410400e+10,5.847991246408238262e+07,2.962064497568056583e+08,8.534448752675082517e+01,7.733987415978430136e+02,4.792344634575509190e+03,4.761550015616470773e+04
1.601426442644264448e+18,8.369846258944218675e+01,4.167527008493879700e+10,5.849582078359500319e+07,2.962896836781417131e+08,8.533915915843516586e+01,7.733955877871326265e+02,4.791920704427127021e+03,4.762888009707290621e+04
1.601726372637263872e+18,8.369325045811253005e+01,4.168697862962455750e+10,5.851173051058594882e+07,2.963729253942531347e+08,8.533383212054839362e+01,7.733924351575510627e+02,4.791496886031015492e+03,4.764226129099950776e+04
1.602026302630263040e+18,8.368803960727521485e+01,4.169868827059873962e+10,5.852764164492727816e+07,2.964561749044098854e+08,8.532850641250924184e+01,7.733892837084345047e+02,4.791073179338471164e+03,4.765564373782712937e+04
1.602326232623262464e+18,8.368283003638347850e+01,4.171039900775871277e+10,5.854355418648835272e+07,2.965394322078825235e+08,8.532318203373687027e+01,7.733861334391204991e+02,4.790649584300831521e+03,4.766902743743853352e+04
1.602626162616261632e+18,8.367762174489079996e+01,4.172211084100183868e+10,5.855946813514379412e+07,2.966226973039414883e+08,8.531785898365072285e+01,7.733829843489463656e+02,4.790226100869452239e+03,4.768241238971640269e+04
1.602926092609261056e+18,8.367241473225114134e+01,4.173382377022564697e+10,5.857538349076233059e+07,2.967059701918576956e+08,8.531253726167071250e+01,7.733798364372499918e+02,4.789802728995728103e+03,4.769579859454360121e+04
1.603226022602260224e+18,8.366720899791874899e+01,4.174553779532749939e+10,5.859130025321847200e+07,2.967892508709019423e+08,8.530721686721705055e+01,7.733766897033704026e+02,4.789379468631074815e+03,4.770918605180286249e+04
1.603525952595259648e+18,8.366200454134813924e+01,4.175725291620491028e+10,5.860721842238220572e+07,2.968725393403455615e+08,8.530189779971033204e+01,7.733735441466467364e+02,4.788956319726938091e+03,4.772257476137705817e+04
1.603825882588258816e+18,8.365680136199419792e+01,4.176896913275542450e+10,5.862313799812623858e+07,2.969558355994598866e+08,8.529658005857145042e+01,7.733703997664183589e+02,4.788533282234798207e+03,4.773596472314906714e+04
1.604125812581258240e+18,8.365159945931215191e+01,4.178068644487657928e+10,5.863905898032111675e+07,2.970391396475165486e+08,8.529126364322176812e+01,7.733672565620250907e+02,4.788110356106161817e+03,4.774935593700181926e+04
1.604425742574257408e+18,8.364639883275755494e+01,4.179240485246590424e+10,5.865498136884038150e+07,2.971224514837872386e+08,8.528594855308291756e+01,7.733641145328080029e+02,4.787687541292567403e+03,4.776274840281819343e+04
1.604725672567256832e+18,8.364119948178625918e+01,4.180412435542104340e+10,5.867090516355557740e+07,2.972057711075441837e+08,8.528063478757695748e+01,7.733609736781077117e+02,4.787264837745570730e+03,4.777614212048119953e+04
