x	Ec	Ev	Ef	n	p
222.100000	0.482374	-5.797626	0.000000	7.532032e+018	1.671235e-078
222.200000	0.479995	-5.800005	0.000000	7.923036e+018	1.525097e-078
222.300000	0.477614	-5.802386	0.000000	8.333561e+018	1.391647e-078
222.400000	0.475232	-5.804768	0.000000	8.764538e+018	1.269789e-078
222.500000	0.472847	-5.807153	0.000000	9.216940e+018	1.158517e-078
222.600000	0.470461	-5.809539	0.000000	9.691784e+018	1.056916e-078
222.700000	0.468072	-5.811928	0.000000	1.019013e+019	9.641497e-079
222.800000	0.465682	-5.814318	0.000000	1.071309e+019	8.794518e-079
222.900000	0.463289	-5.816711	0.000000	1.126183e+019	8.021240e-079
223.000000	0.460893	-5.819107	0.000000	1.183754e+019	7.315280e-079
223.100000	0.458496	-5.821504	0.000000	1.244151e+019	6.670806e-079
223.200000	0.456095	-5.823905	0.000000	1.307504e+019	6.082491e-079
223.300000	0.453692	-5.826308	0.000000	1.373952e+019	5.545468e-079
223.400000	0.451286	-5.828714	0.000000	1.443638e+019	5.055289e-079
223.500000	0.448876	-5.831124	0.000000	1.516713e+019	4.607894e-079
223.600000	0.446464	-5.833536	0.000000	1.593333e+019	4.199573e-079
